sample,qseqid
CMS002_053a_Rb_S7_L004,NODE_2445_length_682_cov_7.755372
CMS002_053a_Rb_S7_L004,NODE_92_length_2606_cov_43.971926
CMS002_053a_Rb_S7_L004,NODE_46_length_3254_cov_7.517784
CMS002_053a_Rb_S7_L004,NODE_7_length_6981_cov_6.071553
CMS002_053a_Rb_S7_L004,NODE_333_length_1562_cov_5.686195
CMS002_053a_Rb_S7_L004,NODE_10_length_6433_cov_6.476400
CMS002_053a_Rb_S7_L004,NODE_256_length_1797_cov_4.151744
CMS002_053a_Rb_S7_L004,NODE_332_length_1571_cov_5.421017
CMS002_053a_Rb_S7_L004,NODE_25_length_4012_cov_5.183736
CMS002_053a_Rb_S7_L004,NODE_168_length_2139_cov_3.107662
CMS002_053a_Rb_S7_L004,NODE_697_length_1164_cov_7.865685
CMS002_053a_Rb_S7_L004,NODE_756_length_1126_cov_4.308866
CMS002_053a_Rb_S7_L004,NODE_25701_length_260_cov_2.131148
CMS002_053a_Rb_S7_L004,NODE_513_length_1304_cov_7.096170
CMS002_053a_Rb_S7_L004,NODE_6486_length_446_cov_2.284553
CMS002_053a_Rb_S7_L004,NODE_683_length_1173_cov_3.123175
CMS002_053a_Rb_S7_L004,NODE_11231_length_356_cov_2.795699
CMS002_053a_Rb_S7_L004,NODE_54_length_3068_cov_6.265797
CMS002_053a_Rb_S7_L004,NODE_794_length_1100_cov_3.346041
CMS002_053a_Rb_S7_L004,NODE_565_length_1261_cov_3.414696
CMS002_053a_Rb_S7_L004,NODE_300_length_1649_cov_3.372774
CMS002_053a_Rb_S7_L004,NODE_21906_length_273_cov_2.234694
CMS002_053a_Rb_S7_L004,NODE_586_length_1246_cov_4.960650
CMS002_053a_Rb_S7_L004,NODE_1233_length_918_cov_3.967895
CMS002_053a_Rb_S7_L004,NODE_205_length_1976_cov_3.492891
CMS002_053a_Rb_S7_L004,NODE_350_length_1528_cov_4.853205
CMS002_053a_Rb_S7_L004,NODE_9702_length_378_cov_2.581395
CMS002_053a_Rb_S7_L004,NODE_608_length_1225_cov_3.303136
CMS002_053a_Rb_S7_L004,NODE_248_length_1824_cov_4.581568
CMS002_053a_Rb_S7_L004,NODE_265_length_1760_cov_3.792632
CMS002_053a_Rb_S7_L004,NODE_2460_length_680_cov_2.406302
CMS002_053a_Rb_S7_L004,NODE_3290_length_598_cov_2.165067
CMS002_053a_Rb_S7_L004,NODE_17643_length_297_cov_2.177273
CMS002_053a_Rb_S7_L004,NODE_125_length_2348_cov_4.481726
CMS002_053a_Rb_S7_L004,NODE_141_length_2261_cov_4.574176
CMS002_053a_Rb_S7_L004,NODE_772_length_1111_cov_4.029014
CMS002_053a_Rb_S7_L004,NODE_519_length_1298_cov_6.466011
CMS002_053a_Rb_S7_L004,NODE_161_length_2179_cov_5.039962
CMS002_053a_Rb_S7_L004,NODE_27729_length_254_cov_20.542373
CMS002_053a_Rb_S7_L004,NODE_19_length_4895_cov_5.879826
CMS002_053a_Rb_S7_L004,NODE_507_length_1309_cov_3.431818
CMS002_053a_Rb_S7_L004,NODE_621_length_1218_cov_3.272568
CMS002_053a_Rb_S7_L004,NODE_21913_length_273_cov_2.045918
CMS002_053a_Rb_S7_L004,NODE_246_length_1829_cov_3.057078
CMS002_053a_Rb_S7_L004,NODE_349_length_1529_cov_3.465565
CMS002_053a_Rb_S7_L004,NODE_14811_length_319_cov_3.305785
CMS002_053a_Rb_S7_L004,NODE_445_length_1380_cov_5.431312
CMS002_053a_Rb_S7_L004,NODE_439_length_1388_cov_3.353166
CMS002_053a_Rb_S7_L004,NODE_16797_length_303_cov_2.349558
CMS002_053a_Rb_S7_L004,NODE_11805_length_349_cov_3.187500
CMS002_053a_Rb_S7_L004,NODE_176_length_2091_cov_3.412115
CMS002_053a_Rb_S7_L004,NODE_98_length_2571_cov_3.433841
CMS002_053a_Rb_S7_L004,NODE_476_length_1347_cov_6.561417
CMS002_053a_Rb_S7_L004,NODE_15547_length_313_cov_5.584746
CMS002_053a_Rb_S7_L004,NODE_23815_length_266_cov_2.052910
CMS002_053a_Rb_S7_L004,NODE_3014_length_622_cov_2.996330
CMS002_053a_Rb_S7_L004,NODE_397_length_1446_cov_4.631848
CMS002_053a_Rb_S7_L004,NODE_23800_length_266_cov_2.439153
CMS002_053a_Rb_S7_L004,NODE_249_length_1822_cov_4.461891
CMS002_053a_Rb_S7_L004,NODE_7069_length_430_cov_2.053824
CMS002_053a_Rb_S7_L004,NODE_669_length_1187_cov_38.223423
CMS002_053a_Rb_S7_L004,NODE_461_length_1361_cov_9.038162
CMS002_053a_Rb_S7_L004,NODE_14946_length_318_cov_2.273859
CMS002_053a_Rb_S7_L004,NODE_479_length_1346_cov_5.687943
CMS002_053a_Rb_S7_L004,NODE_28824_length_251_cov_2.097701
CMS002_053a_Rb_S7_L004,NODE_492_length_1330_cov_3.122905
CMS002_053a_Rb_S7_L004,NODE_542_length_1282_cov_3.093776
CMS002_053a_Rb_S7_L004,NODE_323_length_1604_cov_7.557302
CMS002_053a_Rb_S7_L004,NODE_526_length_1293_cov_3.600329
CMS002_053a_Rb_S7_L004,NODE_2683_length_655_cov_2.283737
CMS002_053a_Rb_S7_L004,NODE_21908_length_273_cov_2.234694
CMS002_053a_Rb_S7_L004,NODE_13397_length_332_cov_3.345098
CMS002_053a_Rb_S7_L004,NODE_196_length_1997_cov_3.176563
CMS002_053a_Rb_S7_L004,NODE_15808_length_311_cov_3.068376
CMS002_053a_Rb_S7_L004,NODE_460_length_1363_cov_5.006998
CMS002_053a_Rb_S7_L004,NODE_2101_length_728_cov_2.256528
CMS002_053a_Rb_S7_L004,NODE_11150_length_357_cov_8.332143
CMS002_053a_Rb_S7_L004,NODE_691_length_1170_cov_3.043916
CMS002_053a_Rb_S7_L004,NODE_346_length_1534_cov_5.485244
CMS002_053a_Rb_S7_L004,NODE_5293_length_486_cov_2064.427873
CMS002_053a_Rb_S7_L004,NODE_421_length_1412_cov_3.323596
CMS002_053a_Rb_S7_L004,NODE_24435_length_264_cov_2.160428
CMS002_053a_Rb_S7_L004,NODE_17_length_5086_cov_9.975245
CMS002_053a_Rb_S7_L004,NODE_645_length_1202_cov_9.340444
CMS002_053a_Rb_S7_L004,NODE_934_length_1031_cov_7.193920
CMS002_053a_Rb_S7_L004,NODE_807_length_1096_cov_5.246320
CMS002_053a_Rb_S7_L004,NODE_3653_length_570_cov_6.042596
CMS002_053a_Rb_S7_L004,NODE_707_length_1157_cov_6.401852
CMS002_053a_Rb_S7_L004,NODE_18_length_4969_cov_7.699509
CMS002_053a_Rb_S7_L004,NODE_15936_length_310_cov_2.347639
CMS002_053a_Rb_S7_L004,NODE_95_length_2597_cov_4.128175
CMS002_053a_Rb_S7_L004,NODE_193_length_2009_cov_3.433230
CMS002_053a_Rb_S7_L004,NODE_523_length_1295_cov_9.271757
CMS002_053a_Rb_S7_L004,NODE_87_length_2646_cov_5.509537
CMS002_053a_Rb_S7_L004,NODE_382_length_1478_cov_3.543183
CMS002_053a_Rb_S7_L004,NODE_4361_length_527_cov_2.048889
CMS002_053a_Rb_S7_L004,NODE_5494_length_479_cov_2.992537
CMS002_053a_Rb_S7_L004,NODE_1006_length_998_cov_2.549403
CMS002_053a_Rb_S7_L004,NODE_181_length_2062_cov_3.251385
CMS002_053a_Rb_S7_L004,NODE_137_length_2276_cov_7.386539
CMS002_053a_Rb_S7_L004,NODE_7848_length_412_cov_2.119403
CMS002_053a_Rb_S7_L004,NODE_221_length_1892_cov_4.182369
CMS002_053a_Rb_S7_L004,NODE_8262_length_403_cov_8.966258
CMS002_053a_Rb_S7_L004,NODE_203_length_1981_cov_3.459034
CMS002_053a_Rb_S7_L004,NODE_757_length_1126_cov_3.513823
CMS002_053a_Rb_S7_L004,NODE_14365_length_323_cov_2.052846
CMS002_053a_Rb_S7_L004,NODE_653_length_1196_cov_5.396783
CMS002_053a_Rb_S7_L004,NODE_19406_length_285_cov_2.802885
CMS002_053a_Rb_S7_L004,NODE_342_length_1548_cov_2.968729
CMS002_053a_Rb_S7_L004,NODE_19400_length_285_cov_3.413462
CMS002_053a_Rb_S7_L004,NODE_17634_length_297_cov_2.622727
CMS002_053a_Rb_S7_L004,NODE_362_length_1500_cov_5.137737
CMS002_053a_Rb_S7_L004,NODE_19110_length_287_cov_2.104762
CMS002_053a_Rb_S7_L004,NODE_32_length_3507_cov_6.934694
CMS002_053a_Rb_S7_L004,NODE_8157_length_405_cov_2.768293
CMS002_053a_Rb_S7_L004,NODE_558_length_1265_cov_5.284512
CMS002_053a_Rb_S7_L004,NODE_17929_length_295_cov_2.178899
CMS002_053a_Rb_S7_L004,NODE_16052_length_309_cov_5.077586
CMS002_053a_Rb_S7_L004,NODE_477_length_1347_cov_5.451181
CMS002_053a_Rb_S7_L004,NODE_135_length_2281_cov_3.128857
CMS002_053a_Rb_S7_L004,NODE_314_length_1616_cov_3.339181
CMS002_053a_Rb_S7_L004,NODE_11736_length_350_cov_2.029304
CMS002_053a_Rb_S7_L004,NODE_52_length_3158_cov_354.941577
CMS002_053a_Rb_S7_L004,NODE_216_length_1923_cov_4.843987
CMS002_053a_Rb_S7_L004,NODE_414_length_1429_cov_3.751479
CMS002_053a_Rb_S7_L004,NODE_708_length_1157_cov_3.556481
CMS002_053a_Rb_S7_L004,NODE_11069_length_358_cov_2.078292
CMS002_053a_Rb_S7_L004,NODE_2824_length_640_cov_4.388988
CMS002_053a_Rb_S7_L004,NODE_9345_length_384_cov_2.625407
CMS002_053a_Rb_S7_L004,NODE_93_length_2605_cov_8.628165
CMS002_053a_Rb_S7_L004,NODE_12267_length_344_cov_2.033708
CMS002_053a_Rb_S7_L004,NODE_446_length_1380_cov_4.065234
CMS002_053a_Rb_S7_L004,NODE_49_length_3189_cov_3.276992
CMS002_053a_Rb_S7_L004,NODE_156_length_2204_cov_8.463094
CMS002_053a_Rb_S7_L004,NODE_3516_length_579_cov_35.778884
CMS002_053a_Rb_S7_L004,NODE_16671_length_304_cov_2.136564
CMS002_053a_Rb_S7_L004,NODE_13096_length_335_cov_4.414729
CMS002_053a_Rb_S7_L004,NODE_211_length_1941_cov_3.748391
CMS002_053a_Rb_S7_L004,NODE_1722_length_798_cov_2.478502
CMS002_053a_Rb_S7_L004,NODE_20389_length_279_cov_3.247525
CMS002_053a_Rb_S7_L004,NODE_28_length_3869_cov_4.704905
CMS002_053a_Rb_S7_L004,NODE_129_length_2319_cov_4.785905
CMS002_053a_Rb_S7_L004,NODE_732_length_1141_cov_3.673872
CMS002_053a_Rb_S7_L004,NODE_982_length_1011_cov_3.609208
CMS002_053a_Rb_S7_L004,NODE_4424_length_524_cov_6.257271
CMS002_053a_Rb_S7_L004,NODE_257_length_1795_cov_3.930733
CMS002_053a_Rb_S7_L004,NODE_26684_length_257_cov_3.244444
CMS002_053a_Rb_S7_L004,NODE_550_length_1273_cov_5.093645
CMS002_053a_Rb_S7_L004,NODE_10769_length_362_cov_2.722807
CMS002_053a_Rb_S7_L004,NODE_5209_length_489_cov_8.915049
CMS002_053a_Rb_S7_L004,NODE_17642_length_297_cov_2.181818
CMS002_053a_Rb_S7_L004,NODE_792_length_1101_cov_3.603516
CMS002_053a_Rb_S7_L004,NODE_15442_length_314_cov_2.021097
CMS002_053a_Rb_S7_L004,NODE_528_length_1290_cov_3.069250
CMS002_053a_Rb_S7_L004,NODE_368_length_1494_cov_3.438956
CMS002_053a_Rb_S7_L004,NODE_20225_length_280_cov_2.157635
CMS002_053a_Rb_S7_L004,NODE_16528_length_305_cov_3.815789
CMS002_053a_Rb_S7_L004,NODE_713_length_1155_cov_3.116883
CMS002_053a_Rb_S7_L004,NODE_2242_length_709_cov_5.977848
CMS002_053a_Rb_S7_L004,NODE_158_length_2185_cov_8.949715
CMS002_053a_Rb_S7_L004,NODE_926_length_1037_cov_3.282292
CMS002_053a_Rb_S7_L004,NODE_26699_length_257_cov_2.372222
CMS002_053a_Rb_S7_L004,NODE_19589_length_284_cov_2.391304
CMS002_053a_Rb_S7_L004,NODE_3642_length_571_cov_2.034413
CMS002_053a_Rb_S7_L004,NODE_3339_length_594_cov_2.446809
CMS002_053a_Rb_S7_L004,NODE_136_length_2278_cov_2.307133
CMS002_053a_Rb_S7_L004,NODE_13476_length_331_cov_2.779528
CMS002_053a_Rb_S7_L004,NODE_311_length_1619_cov_2.165370
CMS002_053a_Rb_S7_L004,NODE_69_length_2819_cov_3.143691
CMS002_053a_Rb_S7_L004,NODE_41_length_3290_cov_7.680984
CMS002_053a_Rb_S7_L004,NODE_21905_length_273_cov_2.234694
CMS002_053a_Rb_S7_L004,NODE_94_length_2597_cov_4.729762
CMS002_053a_Rb_S7_L004,NODE_2079_length_731_cov_4.266055
CMS002_053a_Rb_S7_L004,NODE_14459_length_322_cov_3.404082
CMS002_053a_Rb_S7_L004,NODE_16915_length_302_cov_4.133333
CMS002_053a_Rb_S7_L004,NODE_386_length_1472_cov_3.057348
CMS002_053a_Rb_S7_L004,NODE_226_length_1881_cov_3.174058
CMS002_053a_Rb_S7_L004,NODE_372_length_1492_cov_3.650883
CMS002_053a_Rb_S7_L004,NODE_764_length_1120_cov_4.170662
CMS002_053a_Rb_S7_L004,NODE_27405_length_255_cov_2.584270
CMS002_053a_Rb_S7_L004,NODE_5328_length_485_cov_2.485294
CMS002_053a_Rb_S7_L004,NODE_4968_length_499_cov_2.075829
CMS002_053a_Rb_S7_L004,NODE_5945_length_463_cov_2.619171
CMS002_053a_Rb_S7_L004,NODE_498_length_1323_cov_4.284109
CMS002_053a_Rb_S7_L004,NODE_7927_length_410_cov_58.780781
CMS002_053a_Rb_S7_L004,NODE_9351_length_384_cov_2.097720
CMS002_053a_Rb_S7_L004,NODE_1307_length_896_cov_2.460317
CMS002_053a_Rb_S7_L004,NODE_4360_length_527_cov_2.315556
CMS002_053a_Rb_S7_L004,NODE_297_length_1657_cov_3.722152
CMS002_053a_Rb_S7_L004,NODE_690_length_1170_cov_3.314730
CMS002_053a_Rb_S7_L004,NODE_12449_length_342_cov_2.188679
CMS002_053a_Rb_S7_L004,NODE_6921_length_434_cov_2.322129
CMS002_053a_Rb_S7_L004,NODE_9335_length_384_cov_5.465798
CMS002_053a_Rb_S7_L004,NODE_10772_length_362_cov_2.063158
CMS002_053a_Rb_S7_L004,NODE_5437_length_481_cov_8.222772
CMS002_053a_Rb_S7_L004,NODE_15311_length_315_cov_2.323529
CMS002_053a_Rb_S7_L004,NODE_466_length_1357_cov_3.420313
CMS002_053a_Rb_S7_L004,NODE_6875_length_435_cov_2.039106
CMS002_053a_Rb_S7_L004,NODE_174_length_2097_cov_4.451980
CMS002_053a_Rb_S7_L004,NODE_7308_length_424_cov_4.550432
CMS002_053a_Rb_S7_L004,NODE_344_length_1545_cov_4.563351
CMS002_053a_Rb_S7_L004,NODE_634_length_1209_cov_3.063604
CMS002_053a_Rb_S7_L004,NODE_15414_length_314_cov_5.210970
CMS002_053a_Rb_S7_L004,NODE_30_length_3579_cov_5.211879
CMS002_053a_Rb_S7_L004,NODE_420_length_1412_cov_4.098127
CMS002_053a_Rb_S7_L004,NODE_892_length_1052_cov_2.217436
CMS002_053a_Rb_S7_L004,NODE_13475_length_331_cov_3.031496
CMS002_053a_Rb_S7_L004,NODE_8764_length_394_cov_2.501577
CMS002_053a_Rb_S7_L004,NODE_189_length_2021_cov_5.461420
CMS002_053a_Rb_S7_L004,NODE_14806_length_319_cov_6.756198
CMS002_053a_Rb_S7_L004,NODE_5905_length_464_cov_4.232558
CMS002_053a_Rb_S7_L004,NODE_23260_length_268_cov_2.256545
CMS002_053a_Rb_S7_L004,NODE_31_length_3511_cov_6.769948
CMS002_053a_Rb_S7_L004,NODE_7132_length_428_cov_2.353276
CMS002_053a_Rb_S7_L004,NODE_941_length_1027_cov_5.165263
CMS002_053a_Rb_S7_L004,NODE_7881_length_411_cov_234.796407
CMS002_053a_Rb_S7_L004,NODE_799_length_1099_cov_4.909980
CMS002_053a_Rb_S7_L004,NODE_171_length_2109_cov_64.000492
CMS002_053a_Rb_S7_L004,NODE_8653_length_396_cov_2.056426
CMS002_053a_Rb_S7_L004,NODE_10140_length_371_cov_63.221088
CMS002_053a_Rb_S7_L004,NODE_18173_length_293_cov_2.342593
CMS002_053a_Rb_S7_L004,NODE_122_length_2359_cov_7.624452
CMS002_053a_Rb_S7_L004,NODE_765_length_1120_cov_3.098754
CMS002_053a_Rb_S7_L004,NODE_8059_length_407_cov_2.327273
CMS002_053a_Rb_S7_L004,NODE_4663_length_513_cov_3.486239
CMS002_053a_Rb_S7_L004,NODE_4531_length_519_cov_4.859729
CMS002_053a_Rb_S7_L004,NODE_105_length_2493_cov_5.509520
CMS002_053a_Rb_S7_L004,NODE_3664_length_570_cov_2.070994
CMS002_053a_Rb_S7_L004,NODE_2122_length_725_cov_3.129630
CMS002_053a_Rb_S7_L004,NODE_4806_length_506_cov_2.069930
CMS002_053a_Rb_S7_L004,NODE_417_length_1414_cov_5.646223
CMS002_053a_Rb_S7_L004,NODE_16424_length_306_cov_2.231441
CMS002_053a_Rb_S7_L004,NODE_25703_length_260_cov_2.098361
CMS002_053a_Rb_S7_L004,NODE_104_length_2518_cov_5.071282
CMS002_053a_Rb_S7_L004,NODE_4147_length_539_cov_2.893939
CMS002_053a_Rb_S7_L004,NODE_751_length_1129_cov_3.253802
CMS002_053a_Rb_S7_L004,NODE_60_length_2970_cov_7.223643
CMS002_053a_Rb_S7_L004,NODE_400_length_1445_cov_6.684211
CMS002_053a_Rb_S7_L004,NODE_13482_length_331_cov_2.267717
CMS002_053a_Rb_S7_L004,NODE_343_length_1545_cov_5.762943
CMS002_053a_Rb_S7_L004,NODE_271_length_1739_cov_4.149819
CMS002_053a_Rb_S7_L004,NODE_578_length_1250_cov_5.465473
CMS002_053a_Rb_S7_L004,NODE_1573_length_829_cov_2.215426
CMS002_053a_Rb_S7_L004,NODE_16_length_5131_cov_5.044123
CMS002_053a_Rb_S7_L004,NODE_38_length_3338_cov_3.080957
CMS002_053a_Rb_S7_L004,NODE_13590_length_330_cov_2.063241
CMS002_053a_Rb_S7_L004,NODE_5916_length_464_cov_2.263566
CMS002_053a_Rb_S7_L004,NODE_554_length_1269_cov_3.468121
CMS002_053a_Rb_S7_L004,NODE_505_length_1313_cov_3.990291
CMS002_053a_Rb_S7_L004,NODE_4488_length_521_cov_2.209459
CMS002_053a_Rb_S7_L004,NODE_398_length_1446_cov_3.689554
CMS002_053a_Rb_S7_L004,NODE_15423_length_314_cov_3.556962
CMS002_053a_Rb_S7_L004,NODE_77_length_2697_cov_4.827481
CMS002_053a_Rb_S7_L004,NODE_337_length_1554_cov_37.406229
CMS002_053a_Rb_S7_L004,NODE_14359_length_323_cov_2.373984
CMS002_053a_Rb_S7_L004,NODE_143_length_2253_cov_4.296875
CMS002_053a_Rb_S7_L004,NODE_3654_length_570_cov_5.265720
CMS002_053a_Rb_S7_L004,NODE_20_length_4596_cov_5.624474
CMS002_053a_Rb_S7_L004,NODE_24_length_4057_cov_8.586432
CMS002_053a_Rb_S7_L004,NODE_366_length_1495_cov_3.103667
CMS002_053a_Rb_S7_L004,NODE_43_length_3275_cov_6.333021
CMS002_053a_Rb_S7_L004,NODE_316_length_1614_cov_4.500976
CMS002_053a_Rb_S7_L004,NODE_17915_length_295_cov_4.018349
CMS002_053a_Rb_S7_L004,NODE_511_length_1306_cov_4.378356
CMS002_053a_Rb_S7_L004,NODE_23522_length_267_cov_2.652632
CMS002_053a_Rb_S7_L004,NODE_863_length_1066_cov_6.756320
CMS002_053a_Rb_S7_L004,NODE_6090_length_458_cov_2.648294
CMS002_053a_Rb_S7_L004,NODE_1681_length_807_cov_3.169863
CMS002_053a_Rb_S7_L004,NODE_663_length_1191_cov_5.798923
CMS002_053a_Rb_S7_L004,NODE_1758_length_789_cov_3.575843
CMS002_053a_Rb_S7_L004,NODE_3682_length_569_cov_2.008130
CMS002_053a_Rb_S7_L004,NODE_432_length_1396_cov_3.420773
CMS002_053a_Rb_S7_L004,NODE_15_length_5252_cov_4.394783
CMS002_053a_Rb_S7_L004,NODE_65_length_2897_cov_9.013475
CMS002_053a_Rb_S7_L004,NODE_387_length_1471_cov_6.434003
CMS002_053a_Rb_S7_L004,NODE_17637_length_297_cov_2.463636
CMS002_053a_Rb_S7_L004,NODE_21401_length_275_cov_2.212121
CMS002_053a_Rb_S7_L004,NODE_2812_length_641_cov_5.840426
CMS002_053a_Rb_S7_L004,NODE_3045_length_620_cov_2.683241
CMS002_053a_Rb_S7_L004,NODE_1273_length_905_cov_2.228261
CMS002_053a_Rb_S7_L004,NODE_36_length_3410_cov_6.194719
CMS002_053a_Rb_S7_L004,NODE_3288_length_598_cov_4.535509
CMS002_053a_Rb_S7_L004,NODE_19116_length_287_cov_2.028571
CMS002_053a_Rb_S7_L004,NODE_15940_length_310_cov_2.038627
CMS002_053a_Rb_S7_L004,NODE_721_length_1147_cov_7.043925
CMS002_053a_Rb_S7_L004,NODE_1534_length_836_cov_5.434783
CMS002_053a_Rb_S7_L004,NODE_5828_length_467_cov_2.123077
CMS002_053a_Rb_S7_L004,NODE_14804_length_319_cov_26.880165
CMS002_053a_Rb_S7_L004,NODE_967_length_1018_cov_74.841658
CMS002_053a_Rb_S7_L004,NODE_657_length_1194_cov_3.372426
CMS002_053a_Rb_S7_L004,NODE_17785_length_296_cov_2.000000
CMS002_053a_Rb_S7_L004,NODE_3656_length_570_cov_3.578093
CMS002_053a_Rb_S7_L004,NODE_740_length_1135_cov_3.022684
CMS002_053a_Rb_S7_L004,NODE_15559_length_313_cov_2.449153
CMS002_053a_Rb_S7_L004,NODE_731_length_1141_cov_5.090226
CMS002_053a_Rb_S7_L004,NODE_62_length_2913_cov_4.452045
CMS002_053a_Rb_S7_L004,NODE_670_length_1187_cov_7.345045
CMS002_053a_Rb_S7_L004,NODE_979_length_1013_cov_4.478632
CMS002_053a_Rb_S7_L004,NODE_894_length_1051_cov_3.661191
CMS002_053a_Rb_S7_L004,NODE_360_length_1504_cov_5.502453
CMS002_053a_Rb_S7_L004,NODE_858_length_1069_cov_3.422379
CMS002_053a_Rb_S7_L004,NODE_648_length_1201_cov_3.790925
CMS002_053a_Rb_S7_L004,NODE_13478_length_331_cov_2.346457
CMS002_053a_Rb_S7_L004,NODE_9809_length_376_cov_3.444816
CMS002_053a_Rb_S7_L004,NODE_1691_length_805_cov_2.269231
CMS002_053a_Rb_S7_L004,NODE_4063_length_543_cov_2.143777
CMS002_053a_Rb_S7_L004,NODE_6_length_7067_cov_2259.198283
CMS002_053a_Rb_S7_L004,NODE_1159_length_942_cov_2.164162
CMS002_053a_Rb_S7_L004,NODE_556_length_1267_cov_3.005042
CMS002_053a_Rb_S7_L004,NODE_12740_length_339_cov_2.030534
CMS002_053a_Rb_S7_L004,NODE_120_length_2371_cov_8.648649
CMS002_053a_Rb_S7_L004,NODE_26707_length_257_cov_2.100000
CMS002_053a_Rb_S7_L004,NODE_169_length_2134_cov_8.362664
CMS002_053a_Rb_S7_L004,NODE_329_length_1576_cov_3.404937
CMS002_053a_Rb_S7_L004,NODE_758_length_1126_cov_3.344137
CMS002_053a_Rb_S7_L004,NODE_755_length_1127_cov_3.378095
CMS002_053a_Rb_S7_L004,NODE_10422_length_367_cov_6.234483
CMS002_053a_Rb_S7_L004,NODE_155_length_2210_cov_3.909517
CMS002_053a_Rb_S7_L004,NODE_91_length_2612_cov_6.300986
CMS002_053a_Rb_S7_L004,NODE_330_length_1573_cov_5.725267
CMS002_053a_Rb_S7_L004,NODE_19907_length_282_cov_4.985366
CMS002_053a_Rb_S7_L004,NODE_551_length_1270_cov_5.980721
CMS002_053a_Rb_S7_L004,NODE_128_length_2321_cov_6.698752
CMS002_053a_Rb_S7_L004,NODE_74_length_2726_cov_6.428841
CMS002_053a_Rb_S7_L004,NODE_245_length_1832_cov_3.356125
CMS002_053a_Rb_S7_L004,NODE_9284_length_385_cov_2.824675
CMS002_053a_Rb_S7_L004,NODE_580_length_1250_cov_4.236999
CMS002_053a_Rb_S7_L004,NODE_353_length_1517_cov_7.134028
CMS002_053a_Rb_S7_L004,NODE_5443_length_481_cov_2.522277
CMS002_053a_Rb_S7_L004,NODE_18757_length_289_cov_2.754717
CMS002_053a_Rb_S7_L004,NODE_535_length_1285_cov_3.846854
CMS002_053a_Rb_S7_L004,NODE_12644_length_340_cov_2.235741
CMS002_053a_Rb_S7_L004,NODE_241_length_1843_cov_3.190827
CMS002_053a_Rb_S7_L004,NODE_1365_length_878_cov_2.074906
CMS002_053a_Rb_S7_L004,NODE_6186_length_455_cov_6.685185
CMS002_053a_Rb_S7_L004,NODE_118_length_2376_cov_3.054371
CMS002_053a_Rb_S7_L004,NODE_5215_length_489_cov_2.303398
CMS002_053a_Rb_S7_L004,NODE_11812_length_349_cov_2.382353
CMS002_053a_Rb_S7_L004,NODE_154_length_2212_cov_28.945199
CMS002_053a_Rb_S7_L004,NODE_681_length_1175_cov_4.725865
CMS002_053a_Rb_S7_L004,NODE_2335_length_697_cov_7.891935
CMS002_053a_Rb_S7_L004,NODE_3907_length_553_cov_3.371849
CMS002_053a_Rb_S7_L004,NODE_510_length_1306_cov_6.653377
CMS002_053a_Rb_S7_L004,NODE_15292_length_315_cov_5.873950
CMS002_053a_Rb_S7_L004,NODE_356_length_1511_cov_5.533473
CMS002_053a_Rb_S7_L004,NODE_1432_length_861_cov_3.748724
CMS002_053a_Rb_S7_L004,NODE_326_length_1591_cov_5.089168
CMS002_053a_Rb_S7_L004,NODE_946_length_1025_cov_45.806962
CMS002_053a_Rb_S7_L004,NODE_6758_length_438_cov_2.022161
CMS002_053a_Rb_S7_L004,NODE_130_length_2319_cov_3.788136
CMS002_053a_Rb_S7_L004,NODE_14_length_5720_cov_8.857700
CMS002_053a_Rb_S7_L004,NODE_468_length_1356_cov_3.093823
CMS002_053a_Rb_S7_L004,NODE_2382_length_691_cov_2.376221
CMS002_053a_Rb_S7_L004,NODE_18455_length_291_cov_2.789720
CMS002_053a_Rb_S7_L004,NODE_5050_length_495_cov_4.011962
CMS002_053a_Rb_S7_L004,NODE_563_length_1262_cov_4.102954
CMS002_053a_Rb_S7_L004,NODE_1020_length_994_cov_2.384951
CMS002_053a_Rb_S7_L004,NODE_1834_length_776_cov_6.570815
CMS002_053a_Rb_S7_L004,NODE_12339_length_343_cov_2.778195
CMS002_053a_Rb_S7_L004,NODE_552_length_1270_cov_4.374686
CMS002_053a_Rb_S7_L004,NODE_7757_length_414_cov_4.691395
CMS002_053a_Rb_S7_L004,NODE_21130_length_276_cov_2.934673
CMS002_053a_Rb_S7_L004,NODE_28813_length_251_cov_2.494253
CMS002_053a_Rb_S7_L004,NODE_11061_length_358_cov_2.811388
CMS002_053a_Rb_S7_L004,NODE_13683_length_329_cov_2.297619
CMS002_053a_Rb_S7_L004,NODE_1124_length_954_cov_3.155074
CMS002_053a_Rb_S7_L004,NODE_6094_length_458_cov_2.304462
CMS002_053a_Rb_S7_L004,NODE_230_length_1870_cov_3.244841
CMS002_053a_Rb_S7_L004,NODE_928_length_1035_cov_5.031315
CMS002_053a_Rb_S7_L004,NODE_23264_length_268_cov_2.240838
CMS002_053a_Rb_S7_L004,NODE_14697_length_320_cov_2.786008
CMS002_053a_Rb_S7_L004,NODE_273_length_1731_cov_3.444982
CMS002_053a_Rb_S7_L004,NODE_13_length_6049_cov_7.303751
CMS002_053a_Rb_S7_L004,NODE_438_length_1391_cov_4.534247
CMS002_053a_Rb_S7_L004,NODE_21_length_4240_cov_4.519577
CMS002_053a_Rb_S7_L004,NODE_947_length_1025_cov_3.380802
CMS002_053a_Rb_S7_L004,NODE_286_length_1691_cov_6.043990
CMS002_053a_Rb_S7_L004,NODE_177_length_2086_cov_7.796416
